IQ-TREE multicore version 2.4.0 for Linux x86 64-bit built Feb  7 2025
Developed by Bui Quang Minh, Nguyen Lam Tung, Olga Chernomor, Heiko Schmidt,
Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    rosa (AVX512, FMA3, 755 GB RAM)
Command: /home/jeremias/software/iqtree-2.4.0-Linux-intel/bin/iqtree2 -s /home/jeremias//chrM/split/iter07/window_1_07/window_1_07_075_1.fa -T 1 --quiet --redo -blmin 0.0120481927710843
Seed:    338367 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Jun 25 05:41:54 2026
Kernel:  AVX+FMA - 1 threads (128 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 128 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file /home/jeremias//chrM/split/iter07/window_1_07/window_1_07_075_1.fa ... Fasta format detected
Reading fasta file: done in 3.23057e-05 secs
Alignment most likely contains DNA/RNA sequences
Alignment has 4 sequences with 83 columns, 20 distinct patterns
8 parsimony-informative, 17 singleton sites, 58 constant sites
         Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 4.90248e-06 secs
   1  hg38       0.00%    passed     77.37%
   2  gorGor3    0.00%    passed     73.67%
   3  panTro4    0.00%    passed     96.39%
   4  ponAbe2    0.00%    passed     94.03%
****  TOTAL      0.00%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)
Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -220.191
Optimal log-likelihood: -220.187
Rate parameters:  A-C: 0.82507  A-G: 10.96882  A-T: 2.73242  C-G: 1.11851  C-T: 6.21736  G-T: 1.00000
Base frequencies:  A: 0.253  C: 0.364  G: 0.042  T: 0.340
Proportion of invariable sites: 0.335
Gamma shape alpha: 3.442
Parameters optimization took 1 rounds (0.001 sec)
Time for fast ML tree search: 0.003 seconds

NOTE: ModelFinder requires 0 MB RAM!
ModelFinder will test up to 484 DNA models (sample size: 83 epsilon: 0.100) ...
 No. Model         -LnL         df  AIC          AICc         BIC
  1  GTR+F         220.981      13  467.962      473.238      499.407
  2  GTR+F+I       220.192      14  468.383      474.560      502.247
  3  GTR+F+G4      220.201      14  468.401      474.578      502.265
  4  GTR+F+I+G4    220.148      15  470.297      477.461      506.579
  5  GTR+F+R2      220.220      15  470.440      477.604      506.722
  6  GTR+F+R3      220.225      17  474.450      483.866      515.570
 14  GTR+F+I+R2    220.133      16  472.266      480.508      510.967
 15  GTR+F+I+R3    220.113      18  476.226      486.914      519.766
 23  SYM           236.870      10  493.739      496.795      517.928
 24  SYM+I         235.935      11  493.870      497.589      520.478
 25  SYM+G4        235.895      11  493.790      497.508      520.397
 26  SYM+I+G4      235.895      12  495.789      500.246      524.815
 27  SYM+R2        235.927      12  495.855      500.312      524.881
 45  TVM+F         221.476      12  466.953      471.410      495.979
 46  TVM+F+I       220.395      13  466.789      472.065      498.234
 47  TVM+F+G4      220.397      13  466.794      472.069      498.238
 48  TVM+F+I+G4    220.385      14  468.771      474.947      502.635
 49  TVM+F+R2      220.434      14  468.868      475.044      502.732
 67  TVMe          238.148      9   494.297      496.763      516.066
 68  TVMe+I        236.963      10  493.925      496.981      518.114
 69  TVMe+G4       236.965      10  493.929      496.985      518.118
 70  TVMe+I+G4     236.957      11  495.914      499.633      522.522
 71  TVMe+R2       237.005      11  496.010      499.729      522.618
 89  TIM3+F        221.147      11  464.295      468.013      490.902
 90  TIM3+F+I      220.324      12  464.648      469.105      493.674
 91  TIM3+F+G4     220.336      12  464.673      469.130      493.699
 92  TIM3+F+I+G4   220.325      13  466.650      471.925      498.095
 93  TIM3+F+R2     220.327      13  466.653      471.928      498.098
111  TIM3e         238.705      8   493.410      495.356      512.761
112  TIM3e+I       237.941      9   493.882      496.348      515.652
113  TIM3e+G4      237.932      9   493.864      496.330      515.633
114  TIM3e+I+G4    237.919      10  495.838      498.894      520.026
115  TIM3e+R2      237.849      10  495.697      498.753      519.886
133  TIM2+F        221.550      11  465.100      468.819      491.708
134  TIM2+F+I      220.892      12  465.785      470.242      494.811
135  TIM2+F+G4     220.896      12  465.792      470.249      494.818
136  TIM2+F+I+G4   220.889      13  467.778      473.053      499.223
137  TIM2+F+R2     220.885      13  467.771      473.046      499.216
155  TIM2e         237.370      8   490.740      492.686      510.091
156  TIM2e+I       236.690      9   491.380      493.846      513.150
157  TIM2e+G4      236.649      9   491.298      493.764      513.067
158  TIM2e+I+G4    236.646      10  493.291      496.347      517.480
