IQ-TREE multicore version 2.4.0 for Linux x86 64-bit built Feb  7 2025
Developed by Bui Quang Minh, Nguyen Lam Tung, Olga Chernomor, Heiko Schmidt,
Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    rosa (AVX512, FMA3, 755 GB RAM)
Command: /home/jeremias/software/iqtree-2.4.0-Linux-intel/bin/iqtree2 -s /home/jeremias//chrM/split/iter06/window_1_05/window_1_05_075_1.fa -T 1 --quiet --redo -blmin 0.00909090909090909
Seed:    664499 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Jun 25 05:41:51 2026
Kernel:  AVX+FMA - 1 threads (128 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 128 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file /home/jeremias//chrM/split/iter06/window_1_05/window_1_05_075_1.fa ... Fasta format detected
Reading fasta file: done in 2.88188e-05 secs using 93.69% CPU
Alignment most likely contains DNA/RNA sequences
Alignment has 4 sequences with 110 columns, 19 distinct patterns
4 parsimony-informative, 20 singleton sites, 86 constant sites
         Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 5.37932e-06 secs using 92.95% CPU
   1  hg38       0.00%    passed     96.92%
   2  gorGor3    0.00%    passed     97.37%
   3  panTro4    0.00%    passed     98.64%
   4  ponAbe2    0.00%    passed     76.13%
****  TOTAL      0.00%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)

WARNING: Estimated model parameters are at boundary that can cause numerical instability!

Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -258.750
Optimal log-likelihood: -258.749
Rate parameters:  A-C: 16.54086  A-G: 71.33716  A-T: 33.14522  C-G: 12.90954  C-T: 100.00000  G-T: 1.00000
Warning! Some parameters hit the boundaries
Base frequencies:  A: 0.307  C: 0.343  G: 0.123  T: 0.227
Proportion of invariable sites: 0.380
Gamma shape alpha: 998.438
Parameters optimization took 1 rounds (0.002 sec)

WARNING: Estimated model parameters are at boundary that can cause numerical instability!

Time for fast ML tree search: 0.008 seconds

NOTE: ModelFinder requires 0 MB RAM!
ModelFinder will test up to 484 DNA models (sample size: 110 epsilon: 0.100) ...
 No. Model         -LnL         df  AIC          AICc         BIC
  1  GTR+F         258.978      13  543.957      547.748      579.063
  2  GTR+F+I       258.796      14  545.592      550.013      583.399
  3  GTR+F+G4      258.913      14  545.826      550.247      583.632
  4  GTR+F+I+G4    258.754      15  547.508      552.614      588.015
  5  GTR+F+R2      258.874      15  547.749      552.855      588.256
  6  GTR+F+R3      258.901      17  551.802      558.455      597.711
 14  GTR+F+I+R2    258.881      16  549.761      555.611      592.969
 15  GTR+F+I+R3    258.816      18  553.631      561.148      602.240
 23  SYM           266.495      10  552.990      555.213      579.995
 24  SYM+I         266.474      11  554.948      557.642      584.653
 25  SYM+G4        266.498      11  554.996      557.690      584.702
 26  SYM+I+G4      266.570      12  557.141      560.357      589.546
 27  SYM+R2        266.511      12  557.022      560.239      589.428
 45  TVM+F         259.064      12  542.128      545.344      574.533
 46  TVM+F+I       258.975      13  543.950      547.742      579.056
 47  TVM+F+G4      259.022      13  544.045      547.836      579.151
 48  TVM+F+I+G4    258.935      14  545.871      550.292      583.678
 49  TVM+F+R2      258.970      14  545.940      550.361      583.747
 67  TVMe          267.197      9   552.393      554.193      576.698
 68  TVMe+I        267.198      10  554.396      556.618      581.400
 69  TVMe+G4       267.196      10  554.392      556.614      581.397
 70  TVMe+I+G4     267.453      11  556.906      559.600      586.612
 71  TVMe+R2       267.284      11  556.568      559.262      586.273
 89  TIM3+F        260.340      11  542.679      545.373      572.385
 90  TIM3+F+I      260.095      12  544.190      547.407      576.596
 91  TIM3+F+G4     260.199      12  544.399      547.615      576.804
 92  TIM3+F+I+G4   260.084      13  546.168      549.960      581.274
 93  TIM3+F+R2     260.192      13  546.383      550.175      581.489
111  TIM3e         268.864      8   553.727      555.153      575.331
112  TIM3e+I       268.824      9   555.647      557.447      579.951
113  TIM3e+G4      268.863      9   555.725      557.525      580.030
114  TIM3e+I+G4    268.846      10  557.692      559.915      584.697
115  TIM3e+R2      268.863      10  557.726      559.948      584.731
133  TIM2+F        259.660      11  541.321      544.015      571.026
134  TIM2+F+I      259.561      12  543.122      546.338      575.528
135  TIM2+F+G4     259.625      12  543.251      546.467      575.656
136  TIM2+F+I+G4   259.525      13  545.051      548.842      580.157
137  TIM2+F+R2     259.579      13  545.158      548.950      580.264
155  TIM2e         267.025      8   550.050      551.476      571.654
156  TIM2e+I       267.016      9   552.032      553.832      576.336
157  TIM2e+G4      267.027      9   552.054      553.854      576.358
158  TIM2e+I+G4    267.126      10  554.252      556.474      581.256
159  TIM2e+R2      267.068      10  554.136      556.358      581.141
177  TIM+F         260.151      11  542.302      544.996      572.007
178  TIM+F+I       259.878      12  543.756      546.972      576.162
179  TIM+F+G4      259.962      12  543.924      547.141      576.330
180  TIM+F+I+G4    259.842      13  545.685      549.476      580.791
181  TIM+F+R2      259.968      13  545.936      549.728      581.042
199  TIMe          268.800      8   553.601      555.026      575.204
200  TIMe+I        268.703      9   555.407      557.207      579.711
201  TIMe+G4       268.759      9   555.518      557.318      579.822
202  TIMe+I+G4     268.677      10  557.355      559.577      584.360
203  TIMe+R2       268.726      10  557.451      559.673      584.456
221  TPM3u+F       260.393      10  540.786      543.008      567.791
222  TPM3u+F+I     260.235      11  542.469      545.163      572.174
223  TPM3u+F+G4    260.309      11  542.619      545.313      572.324
224  TPM3u+F+I+G4  260.203      12  544.407      547.623      576.812
225  TPM3u+F+R2    260.279      12  544.558      547.774      576.964
243  TPM3          269.564      7   553.128      554.226      572.031
244  TPM3+I        269.562      8   555.124      556.549      576.728
245  TPM3+G4       269.566      8   555.132      556.558      576.736
246  TPM3+I+G4     269.665      9   557.330      559.130      581.634
247  TPM3+R2       269.619      9   557.238      559.038      581.543
265  TPM2u+F       259.731      10  539.461      541.683      566.466
266  TPM2u+F+I     259.638      11  541.276      543.970      570.981
267  TPM2u+F+G4    259.691      11  541.382      544.076      571.087
268  TPM2u+F+I+G4  259.656      12  543.312      546.529      575.718
269  TPM2u+F+R2    259.677      12  543.353      546.570      575.759
287  TPM2          267.734      7   549.469      550.567      568.372
288  TPM2+I        267.734      8   551.469      552.895      573.073
289  TPM2+G4       267.735      8   551.470      552.895      573.074
290  TPM2+I+G4     267.969      9   553.937      555.737      578.242
291  TPM2+R2       267.839      9   553.678      555.478      577.982
309  K3Pu+F        260.221      10  540.443      542.665      567.447
310  K3Pu+F+I      260.070      11  542.140      544.834      571.846
311  K3Pu+F+G4     260.134      11  542.267      544.961      571.973
312  K3Pu+F+I+G4   259.970      12  543.940      547.156      576.345
313  K3Pu+F+R2     260.061      12  544.122      547.338      576.528
331  K3P           269.469      7   552.938      554.036      571.841
332  K3P+I         269.458      8   554.916      556.342      576.520
333  K3P+G4        269.470      8   554.941      556.367      576.545
334  K3P+I+G4      269.508      9   557.016      558.816      581.321
335  K3P+R2        269.480      9   556.959      558.759      581.264
353  TN+F          260.392      10  540.784      543.007      567.789
354  TN+F+I        260.218      11  542.436      545.130      572.141
355  TN+F+G4       260.303      11  542.606      545.300      572.312
356  TN+F+I+G4     260.207      12  544.414      547.631      576.820
357  TN+F+R2       260.274      12  544.549      547.765      576.955
375  TNe           268.907      7   551.813      552.911      570.717
376  TNe+I         268.844      8   553.687      555.113      575.291
377  TNe+G4        268.889      8   553.778      555.204      575.382
378  TNe+I+G4      268.832      9   555.665      557.465      579.969
379  TNe+R2        268.859      9   555.719      557.519      580.023
397  HKY+F         260.454      9   538.909      540.709      563.213
398  HKY+F+I       260.331      10  540.662      542.884      567.667
399  HKY+F+G4      260.395      10  540.789      543.011      567.794
400  HKY+F+I+G4    260.295      11  542.590      545.284      572.295
401  HKY+F+R2      260.359      11  542.718      545.412      572.424
419  K2P           269.565      6   551.130      551.946      567.333
420  K2P+I         269.564      7   553.128      554.226      572.031
421  K2P+G4        269.566      7   553.133      554.231      572.036
422  K2P+I+G4      269.654      8   555.308      556.734      576.912
423  K2P+R2        269.616      8   555.233      556.659      576.837
441  F81+F         266.552      8   549.103      550.529      570.707
442  F81+F+I       266.552      9   551.103      552.903      575.408
443  F81+F+G4      266.552      9   551.104      552.904      575.408
444  F81+F+I+G4    266.709      10  553.418      555.640      580.423
445  F81+F+R2      266.617      10  553.234      555.456      580.239
463  JC            274.952      5   559.905      560.482      573.407
464  JC+I          274.952      6   561.905      562.721      578.108
465  JC+G4         274.953      6   561.906      562.721      578.109
466  JC+I+G4       275.251      7   564.503      565.601      583.406
467  JC+R2         275.083      7   564.166      565.264      583.070
Akaike Information Criterion:           HKY+F
Corrected Akaike Information Criterion: HKY+F
Bayesian Information Criterion:         HKY+F
Best-fit model: HKY+F chosen according to BIC

All model information printed to /home/jeremias//chrM/split/iter06/window_1_05/window_1_05_075_1.fa.model.gz
CPU time for ModelFinder: 0.091 seconds (0h:0m:0s)
Wall-clock time for ModelFinder: 0.105 seconds (0h:0m:0s)

NOTE: 0 MB RAM (0 GB) is required!
Estimate model parameters (epsilon = 0.100)
1. Initial log-likelihood: -266.521
2. Current log-likelihood: -260.470
Optimal log-likelihood: -260.470
Rate parameters:  A-C: 1.00000  A-G: 4.29493  A-T: 1.00000  C-G: 1.00000  C-T: 4.29493  G-T: 1.00000
Base frequencies:  A: 0.307  C: 0.343  G: 0.123  T: 0.227
Parameters optimization took 2 rounds (0.000 sec)
Wrote distance file to... 
Computing ML distances based on estimated model parameters...
Calculating distance matrix: done in 3.53605e-05 secs using 82.01% CPU
Computing ML distances took 0.000072 sec (of wall-clock time) 0.000064 sec (of CPU time)
Setting up auxiliary I and S matrices: done in 0.000144303 secs using 29.11% CPU
Computing RapidNJ tree took 0.000283 sec (of wall-clock time) 0.000159 sec (of CPU time)
Log-likelihood of RapidNJ tree: -260.154
--------------------------------------------------------------------
|             INITIALIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Generating 99 parsimony trees... 0.006 second
Computing log-likelihood of 2 initial trees ... 0.000 seconds
Current best score: -260.154

Do NNI search on 3 best initial trees
